886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857,856,857
886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887,886,887
