-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,151,151,151,151,151,151,151,151,151,151,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,181,181,181,181,181,181,181,181,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,311,312,312,313,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,150,151,151,151,184,181,181,181,181,181,181,181,181,181,181,183,151,151,151,152,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,341,342,342,343,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,341,342,342,343,-1,-1,413,414,414,415,-1,-1,150,151,151,151,184,181,150,151,151,151,151,151,151,152,181,181,181,181,181,181,181,181,181,183,151,151,151,152,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,371,372,372,373,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,180,181,181,181,181,181,181,182,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,401,402,402,403,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,180,181,181,181,181,181,181,183,151,152,181,181,181,181,181,181,311,312,312,313,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,431,432,432,433,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,210,211,154,181,181,181,181,181,181,182,181,181,181,181,181,181,371,372,372,373,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,240,241,180,181,181,181,181,181,181,182,181,181,181,181,181,181,401,402,402,403,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,270,271,180,181,181,181,181,153,211,212,181,181,181,181,181,181,431,432,432,433,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,181,181,180,181,181,181,181,182,241,242,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,181,181,210,211,211,211,211,212,271,272,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,181,181,240,241,241,241,241,242,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,181,181,270,271,271,271,271,272,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,210,211,211,211,154,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,153,211,211,211,212,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,240,241,241,241,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,241,241,241,242,-1,-1,413,414,414,415,-1,-1,311,312,312,313,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,270,271,271,271,210,211,211,211,154,181,181,181,181,181,181,181,181,181,181,153,211,211,211,212,271,271,271,272,-1,-1,413,414,414,415,-1,-1,341,342,342,343,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,240,241,241,241,180,181,181,181,181,181,181,181,181,181,181,182,241,241,241,242,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,341,342,342,343,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,270,271,271,271,210,211,211,273,213,213,213,213,274,211,211,212,271,271,271,272,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,371,372,372,373,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,416,384,384,384,385,-1,-1,-1,-1,-1,-1,240,241,241,242,93,93,93,93,240,241,241,242,-1,-1,-1,-1,-1,-1,383,384,384,384,417,414,414,415,-1,-1,401,402,402,403,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,415,-1,-1,-1,-1,-1,-1,270,271,271,272,93,93,93,93,270,271,271,272,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,415,-1,-1,431,432,432,433,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,443,444,444,444,387,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,386,444,444,444,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,416,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,417,414,414,415,-1,-1,-1,-1,-1,-1,23,24,24,24,24,24,24,24
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,415,-1,-1,-1,-1,-1,-1,53,54,54,54,54,54,54,54
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,415,-1,-1,-1,-1,-1,-1,53,54,54,54,54,54,54,54
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,443,444,444,444,444,444,444,444,444,444,444,444,444,444,387,414,414,386,444,444,444,444,444,444,444,444,444,444,444,444,444,445,-1,-1,-1,-1,-1,-1,53,54,54,26,84,84,84,84
-1,-1,-1,-1,-1,-1,-1,-1,311,312,312,312,312,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,341,342,342,342,342,343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,341,342,342,342,342,343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,24,24,24,24,24,57,54,54,55,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,371,372,372,372,372,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,54,54,54,54,54,54,55,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,401,402,402,402,402,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,54,54,54,54,54,54,55,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,431,432,432,432,432,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,26,84,84,84,84,84,85,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413,414,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,443,444,444,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,54,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
